Keyword,Date,Product Name,Price,Regular Price:,On Sale?,Amazon Choice,Sponsored,List Position,Page
soda,2020-11-16,Arm & Hammer Baking Soda-4LB (01170),$9.98,$0,False,False,False,15,3
soda,2020-11-16,"Zevia, Soda Zero Calorie Ginger Ale, 12 Fl Oz, 10 Pack",$6.74,$7.99,True,False,False,16,3
soda,2020-11-16,"Schweppes Ginger Ale Soda, 2 Liter Bottle",$1.25,$0,False,False,False,17,3
soda,2020-11-16,"Perrier Strawberry Flavored Carbonated Mineral Water, 8.45 Fl Oz (30 Pack) Slim Cans",$11.97,$0,False,False,True,18,3
soda,2020-11-16,"poppi A Healthy Sparkling Prebiotic Soda, w/ Real Fruit Juice, Gut Health & Immunity Benefits, 12pk 12oz Cans, Orange",$35.88,$0,False,False,True,19,3
soda,2020-11-16,Club Orange Soda Cans 4pk (11.2 oz) Imported from Ireland,$15.99,$0,False,False,True,20,3
soda,2020-11-16,"Sunkist Orange Soda, 12 Fl Oz Can (pack of 12)",$3.50,$4.59,True,False,False,21,3
soda,2020-11-16,"Guaraná Antarctica, Guaraná Flavoured Soft Drink, Made From Amazon Rainforest Fruit, Imported from Brazil, 350ml/11.83 Fl Oz (Pack of 12)",$12.66,$0,False,False,False,22,3
soda,2020-11-16,"Diet A&W Root Beer, 12 fl oz (pack of 12)",$3.50,$4.59,True,False,False,23,3
soda,2020-11-16,"PURE Sodium Bicarbonate (Baking Soda) (2 lb.), Eco-Friendly Packaging, Highest Purity, Food Grade",$10.49,$0,False,False,False,24,3
soda,2020-11-16,Arm & Hammer Baking Soda - 64 oz,$14.01,$0,False,False,False,25,3
soda,2020-11-16,"Doctor Pepper Cream Soda 20 oz Bottles (Pack of 10, Total of 200 Fl OZ)",$21.99,$0,False,False,False,26,3
soda,2020-11-16,SODA Women's Perforated Cut Out Stacked Block Heel Ankle Booties,$27.99,$33.99,True,False,False,27,3
soda,2020-11-16,"Tab, 12 fl oz (pack of 12)",$33.99,$0,False,False,False,28,3
soda,2020-11-16,"VIRGILS Black Cherry Cream Soda 4 Pack, 12 FZ",$5.99,$0,False,False,False,29,3
soda,2020-11-16,Ski Citrus Soda (18 Pack),$34.99,$0,False,False,False,30,3
soda,2020-11-16,Bob's Red Mill Pure Baking Soda -- 16 oz (Pack of 2),$10.78,$0,False,False,False,31,3
soda,2020-11-16,"It's Just - Baking Soda, 100% Pure Sodium Bicarbonate, Aluminum Free, Food Grade, Made in USA, 20oz",$6.99,$0,False,False,False,32,3
soda,2020-11-16,"Canada Dry Peach Soda, 20oz Can (Pack of 8, Total of 160 Oz)",$26.95,$0,False,False,True,33,3
soda,2020-11-16,"Dragon Fruit / Pitaya Drink 12 fl oz (Pack of 12), Gluten Free Healthy Drink with Natural Caffeine for Satisfaction and Refreshment, Hydration Drink – Soda Bossa",$26.95,$0,False,False,True,34,3
soda,2020-11-16,Sati Hemp Soda | 12 Pack of Cans | Low Calorie Carbonated Beverage | Only 9g of Organic Cane Sugar | NON GMO | No HFCS | No Stevia | No Aspartame (Energy Berry),$36.00,$0,False,False,True,35,3
soda,2020-11-16,"Perrier Carbonated Mineral Water, 16.9 Fl Oz (24 Pack) Plastic Bottles",$14.83,$0,False,False,True,2,2
soda,2020-11-16,"New Wave Soda Natural Soda Canned Fruit Juice - Healthy Soda Tangerine Caffeinated Sparkling Water | Vegan, Keto, Gluten Free, Recycle - 12 Pack",$17.38,$0,False,False,False,36,3
soda,2020-11-16,Soda: Eine Kurzgeschichte (German Edition),$0.00,$0,False,False,False,37,3
soda,2020-11-16,"iDesign Fridge Binz BPA-Free Plastic Beverage Can Organizer with Lid - 13.84"" x 5.7"" x 5.8"", Clear",$16.65,$0,False,False,False,38,3
soda,2020-11-16,"poppi A Healthy Sparkling Prebiotic Soda, w/ Real Fruit Juice, Gut Health & Immunity Benefits, 12pk 12oz Cans, Beach Party Variety Pack (Strawberry Lemonade| Lime Ginger| Pineapple Mango| Orange)",$35.88,$0,False,False,True,3,2
soda,2020-11-16,"2 Pack - Stackable Beverage Soda Can Dispenser Organizer Rack, Bronze",$18.87,$0,False,False,False,39,3
soda,2020-11-16,"Dr Pepper & Cream Soda, 12 Fluid Ounce Cans, 12 Pack",$6.13,$0,False,False,False,40,3
soda,2020-11-16,"LIVE All Natural Ginger Soda With Probiotics, Low Calorie and No Added Sugar, Pack of 24",$34.49,$0,False,False,False,41,3
soda,2020-11-16,"Perrier Pink Grapefruit Flavored Carbonated Mineral Water, 8.45 Fl Oz (30 Pack) Slim Cans",$22.88,$0,False,False,True,4,2
soda,2020-11-16,"Arm & Hammer PeroxiCare Tartar Control Fluoride Toothpaste with Baking Soda & Peroxide-6 oz, 2 pk",$5.44,$8.99,True,False,False,42,3
soda,2020-11-16,Waterloo Sparkling Water Peach Fruit Flavor 12 Cans (Pack of 1) | Zero Calorie | Zero Sugar | Zero Sodium | Zero Calories | Naturally Flavored,$6.39,$0,False,False,False,43,3
soda,2020-11-16,"Q Club Soda, Premium Club Soda, 7.5 Fl oz, 24 Cans",$21.48,$0,False,True,True,5,2
soda,2020-11-16,"Dr. Pepper Diet & Cream Soda, 12fl oz can, 24 count",$32.95,$0,False,False,False,44,3
soda,2020-11-16,"365 by Whole Foods Market, Cocktail Drink Mixes, Club Soda (6 - 12oz Cans), 72 Ounce",$2.99,$0,False,False,False,6,2
soda,2020-11-16,"Sprite, Lemon Lime Soda, 12 oz (pack of 8)",$4.28,$5.13,True,False,False,45,3
soda,2020-11-16,"Mountain Dew, 12 oz (pack of 12)",$4.98,$0,False,False,False,7,2
soda,2020-11-16,"Arm & Hammer Baking Soda Fridge-n-Freezer Odor Absorber, 14 oz. (Pack of 12)",$15.48,$34.99,True,True,False,8,2
soda,2020-11-16,"Stubborn Soda, 3 Flavor Variety Pack, 12oz Cans, 12 Count (Pack of 1)",$17.99,$0,False,False,False,9,2
soda,2020-11-16,Power for Apple Ramune gift set 8 variety pack (Original Version),$26.48,$0,False,False,False,46,3
soda,2020-11-16,"Coca-Cola, Fanta, Sprite - Lemon-Lime, Canada Dry - Ginger Ale - Ultimate Variety Pack!, 7.5 oz Mini Cans (Pack of 18, Total of 135 Fl Oz)",$25.64,$0,False,False,False,10,2
soda,2020-11-16,"Colgate Peroxide and Baking Soda Toothpaste with Fluoride for Teeth Whitening and Stain Removal, Frosty Mint - 6 ounce (6 Pack)",$14.94,$0,False,True,False,47,3
soda,2020-11-16,"Coke Zero Sugar Diet Soda Soft Drink, 12 fl oz, 24 Pack",$8.38,$0,False,False,False,11,2
soda,2020-11-16,"Pepsi Cola Soda, 2 Liter Bottle",$1.25,$0,False,False,False,12,2
soda,2020-11-16,"Vtopmart 4 Pack Soda Can Organizer for Refrigerator, Fridge Organizer Bins for Freezer, Kitchen, Pantry, Countertops, Cabinets, Clear Plastic Beverage & Canned Food Dispenser",$18.99,$0,False,False,False,48,3
soda,2020-11-16,"Mountain Dew Diet Soda, 12 Fl Oz (pack of 12)",$3.68,$4.98,True,False,False,13,2
soda,2020-11-16,Soda Women's Ages Tassel Zip Chunky Heel Bootie,$34.19,$0,False,False,False,14,2
soda,2020-11-16,"San Pellegrino, Soda Aranciata Orange, 11.15 Fl Oz, 6 Pack",$5.99,$0,False,False,False,49,3
soda,2020-11-16,"Baking Soda (1 Gallon Bucket), Highest Purity, Aluminum Free, Food & USP Grade, For Cooking, Baking, Cleaning, & More!",$29.99,$0,False,False,False,15,2
soda,2020-11-16,"Baking Soda (1 Gallon) Natural for Cooking, Baking, Cleaning, Deodorizing, & More by Earthborn Elements",$31.95,$0,False,False,False,50,3
soda,2020-11-16,"Coca-Cola, Zero Soda, 12 oz (pack of 12)",$4.99,$0,False,False,False,16,2
soda,2020-11-16,Arm & Hammer Super Washing Soda 55 oz.,$4.12,$7.49,True,False,False,17,2
soda,2020-11-16,Soda Top Shoes Jaber Ankle Boot w/Lug Sole Elastic Gore and Chunky Heel,$33.51,$0,False,False,False,51,3
soda,2020-11-16,"bubly Sparkling Water, Lime, 12 fl oz (pack of 18 cans)",$7.61,$0,False,False,False,52,3
soda,2020-11-16,"Perrier Strawberry Flavored Carbonated Mineral Water, 8.45 Fl Oz (30 Pack) Slim Cans",$11.97,$0,False,False,True,18,2
soda,2020-11-16,"Soda Ash for Tie Dye Shirts and DIY Crafts (2 lbs, 2 Pack)",$12.99,$0,False,False,False,53,3
soda,2020-11-16,Premium Soda Can Lids - Made in the USA - 8 pack (Assorted),$10.95,$0,False,False,False,54,3
soda,2020-11-16,"Arm & Hammer Pure Baking Soda, 5 lb",$0,$0,False,False,False,55,3
soda,2020-11-16,"poppi A Healthy Sparkling Prebiotic Soda, w/ Real Fruit Juice, Gut Health & Immunity Benefits, 12pk 12oz Cans, Orange",$35.88,$0,False,False,True,19,2
soda,2020-11-16,Dr. Pepper Cream Soda 48 pack 12 Fl Oz Cans,$57.80,$0,False,False,False,56,3
soda,2020-11-16,"Dr. Browns Soda, Cream Soda, 12 oz can (Pack of 18, Total 216 Oz)",$40.00,$0,False,False,False,57,3
soda,2020-11-16,Club Orange Soda Cans 4pk (11.2 oz) Imported from Ireland,$15.99,$0,False,False,True,20,2
soda,2020-11-16,"Tuscanini Italian Diet Cola Soda 9.3oz (6 Pack) Naturally Caffeine Free, Aspartame Free, Elegant Glass Bottle, Great Tasting, No Preservatives",$14.99,$0,False,False,False,58,3
soda,2020-11-16,"A&W Cream Soda, Made With Aged Vanilla, 20 Fl Oz Can, (Pack of 10, Total of 200 Fl Oz)",$23.90,$0,False,False,False,59,3
soda,2020-11-16,"Whole Foods Market, Lemon Italian Soda, 25.4 fl oz",$2.99,$0,False,False,False,21,2
soda,2020-11-16,"24 Can Soda Variety Pack - Assortment of Coke, Pepsi, Dr. Pepper, Mountain Dew, Sprite and Schweppes Ginger Ale - Home, Office or Party Refrigerator Restock Pack - By MaxPax",$30.85,$0,False,False,False,22,2
soda,2020-11-16,"A&W Root Beer, 12 fl oz cans (pack of 12)",$3.50,$0,False,False,False,23,2
soda,2020-11-16,"poppi A Healthy Sparkling Prebiotic Soda, w/ Real Fruit Juice, Gut Health & Immunity Benefits, 12pk 12oz Cans, The Short List Variety Pack (Strawberry Lemonade| Lime Ginger| Raspberry Rose| Blueberry)",$35.88,$0,False,False,True,60,3
soda,2020-11-16,"Maine Root, Soda Ginger Brew, 12 Fl Oz, 4 Pack",$7.99,$0,False,False,False,24,2
soda,2020-11-16,Galvanina - Cola - Premium Organic Italian Sparkling Soda - 12 fl oz (12 Glass Bottles),$80.73,$0,False,False,True,61,3
soda,2020-11-16,Ramune Japanese Soda Variety Pack - Shirakiku Multiple Flavors - Japanese Drink Gift Box (5 Count),$20.65,$0,False,False,False,25,2
soda,2020-11-16,"Arm & Hammer Pure Baking Soda, 8 Ounce (Pack of 3)",$7.99,$0,False,False,False,26,2
soda,2020-11-16,"SodaStream Jet Sparkling Water Maker, Bundle, Black",$139.99,$0,False,False,False,27,2
soda,2020-11-16,"Fresca Original Citrus Soda, Zero Calorie and Sugar Free, 2 Liter Bottle",$1.00,$0,False,False,False,28,2
soda,2020-11-16,Funko Pop! Soda Teenage Mutant Ninja Turtles - Shredder,$15.06,$0,False,False,False,29,2
soda,2020-11-16,"Diet Pepsi, 12 ounce Cans (pack of 24)",$7.48,$0,False,False,False,30,2
soda,2020-11-16,Arm & Hammer Pure Baking Soda Shaker 12 Oz (Pack of 2),$8.99,$0,False,False,False,31,2
soda,2020-11-16,"Whole Foods Market, Pomegranate Italian Soda, 25.4 fl oz",$2.99,$0,False,False,False,32,2
soda,2020-11-16,"Diet Sun Drop Citrus Soda, 12 Fluid Ounce Can, 12 Count",$13.00,$0,False,False,True,33,2
soda,2020-11-16,"Canada Dry Peach Soda, 20oz Can (Pack of 8, Total of 160 Oz)",$26.95,$0,False,False,True,34,2
soda,2020-11-16,Galvanina - Cola - Premium Organic Italian Sparkling Soda - 12 fl oz (12 Glass Bottles),$80.73,$0,False,False,True,35,2
soda,2020-11-16,Canfields Diet Chocolate Fudge soda 12-Pack cans Sugar Free,$29.99,$0,False,False,False,36,2
soda,2020-11-16,"Whole Foods Market, Pink Grapefruit Italian Soda, 25.4 fl oz",$2.99,$0,False,False,False,37,2
soda,2020-11-16,"Fanta Orange, 12 fl oz (pack of 12)",$4.99,$0,False,False,False,38,2
soda,2020-11-16,Milliard 5lbs Baking Soda / Sodium Bicarbonate USP - 5 Pound Bulk Resealable Bag,$14.99,$0,False,False,False,39,2
soda,2020-11-16,"Roots Circle Baking Soda | Bulk Pack 1 [25oz] Airtight Container | Gluten-Free All-Purpose Sodium Bicarbonate for Cooking & Baking|All-Natural Cleaning Agent & Deodorizer for Fridge, Carpet, Laundry",$10.99,$0,False,False,False,40,2
soda,2020-11-16,"Diet Pepsi, Caffeine Free, 2 Liter Bottle",$1.68,$0,False,False,False,41,2
soda,2020-11-16,"ARM & HAMMER Baking Soda, 13.5 lb (Pack of 2), White",$27.00,$0,False,False,False,42,2
soda,2020-11-16,KitchenAid RRK150MC 5 Qt. Artisan Series - Metallic Chrome (Renewed),$0,$0,False,False,False,43,2
soda,2020-11-16,"Silicone Soda Can Lids – Can Covers – Can Caps – Can Topper – Can Saver – Can Stopper – Fits standard soda cans (Assorted, Soda Can Lids | 6 Pack)",$9.99,$0,False,False,False,44,2
soda,2020-11-16,"Zevia Natural Orange Soda, Sugar Free,12 Fl Oz (Pack of 6)",$4.05,$4.99,True,False,False,45,2
soda,2020-11-16,"Zevia, Soda Zero Calorie Cream Soda, 12 Fl Oz Cans, 10 Pack",$6.74,$7.99,True,False,False,46,2
soda,2020-11-16,"IZZE Sparkling Juice, 4 Flavor Variety Pack, 8.4 Fl Oz (24 Count)",$14.99,$0,False,False,False,47,2
soda,2020-11-16,"Gatorade Thirst Quencher, Cool Blue, 12 Ounce Bottles (Pack of 24)",$11.96,$0,False,False,False,48,2
soda,2020-11-16,"Schweppes Club Soda, 10 Fl Oz (pack of 6)",$4.69,$0,False,False,False,49,2
soda,2020-11-16,"Diet Dr. Pepper, 12 Fl Oz (pack of 12)",$4.98,$0,False,False,False,50,2
soda,2020-11-16,"Pepsi, Diet Pepsi, 12 oz (pack of 12)",$4.99,$0,False,False,False,51,2
soda,2020-11-16,"Diet Pepsi Bottle, 16.9 Fl Oz, 6 Count",$2.75,$0,False,False,False,52,2
soda,2020-11-16,"Virgils, Soda Cream Black Cherry Single, 12 Ounce",$0,$0,False,False,False,53,2
soda,2020-11-16,Soda Women's Preforated Slip On Sneakers,$22.88,$0,False,False,False,54,2
soda,2020-11-16,"Virgil's, Soda Cream, 12 Fl Oz, 4 Pack",$5.99,$0,False,False,False,55,2
soda,2020-11-16,"Big Red Soda Soft Drink, 12 Ounce (18 Cans)",$34.99,$0,False,False,False,56,2
soda,2020-11-16,"365 Everyday Value, Organic Ginger Ale 12-Pack, 12 Fl Oz (Pack of 12)",$5.49,$0,False,False,False,57,2
soda,2020-11-16,"Zevia All Natural Soda, Black Cherry Zero, 12 Fl Oz (Pack of 6)",$4.05,$4.99,True,False,False,58,2
soda,2020-11-16,"Zevia All Natural Soda, Cream Soda, 72 fl oz (pack of 6)",$4.05,$4.99,True,False,False,59,2
soda,2020-11-16,"poppi A Healthy Sparkling Prebiotic Soda, w/ Real Fruit Juice, Gut Health & Immunity Benefits, 12pk 12oz Cans, The Short List Variety Pack (Strawberry Lemonade| Lime Ginger| Raspberry Rose| Blueberry)",$35.88,$0,False,False,True,60,2
soda,2020-11-16,Sati Hemp Soda | 12 Pack of Cans | Low Calorie Carbonated Beverage | Only 9g of Organic Cane Sugar | NON GMO | No HFCS | No Stevia | No Aspartame (Energy Berry),$36.00,$0,False,False,True,61,2
soda,2020-11-16,"Perrier Carbonated Mineral Water, 16.9 Fl Oz (24 Pack) Plastic Bottles",$14.83,$0,False,False,True,3,1
soda,2020-11-16,"poppi A Healthy Sparkling Prebiotic Soda, w/ Real Fruit Juice, Gut Health & Immunity Benefits, 12pk 12oz Cans, Beach Party Variety Pack (Strawberry Lemonade| Lime Ginger| Pineapple Mango| Orange)",$35.88,$0,False,False,True,4,1
soda,2020-11-16,"poppi A Healthy Sparkling Prebiotic Soda, w/ Real Fruit Juice, Gut Health & Immunity Benefits, 12pk 12oz Cans, The Short List Variety Pack (Strawberry Lemonade| Lime Ginger| Raspberry Rose| Blueberry)",$35.88,$0,False,False,True,5,1
soda,2020-11-16,"Q Club Soda, Premium Club Soda, 7.5 Fl oz, 24 Cans",$21.48,$0,False,True,True,6,1
soda,2020-11-16,"Zevia Zero Calorie Soda, Rainbow Variety Pack, Naturally Sweetened Soda, (24) 12 Ounce Cans; Cola, Ginger Root Beer, Cream Soda, Black Cherry, Dr. Zevia, Orange, Grape, and More Sugar Free Favorites",$24.99,$0,False,True,False,7,1
soda,2020-11-16,"Mountain Dew Cans (12 Count, 12 Fl Oz Each)",$4.98,$0,False,False,False,8,1
soda,2020-11-16,"Sparkling Ice, Peach Nectarine Sparkling Water, with Antioxidants and Vitamins, Zero Sugar, 17 fl oz Bottles (Pack of 12)",$9.91,$0,False,True,False,9,1
soda,2020-11-16,"365 by Whole Foods Market, Soda, Zero Calorie Ginger Ale (6-12 Fl Oz Cans), 72 Fl Oz",$2.99,$0,False,False,False,10,1
soda,2020-11-16,"365 by Whole Foods Market, Soda, Zero Calorie Cola (6-12 Fl Oz Cans), 72 Fl Oz",$2.99,$0,False,False,False,11,1
soda,2020-11-16,"Mexican Coke Fiesta Pack, 12 fl oz Glass Bottles, 12 Pack",$18.00,$0,False,False,False,12,1
soda,2020-11-16,"Whole Foods Market 4 Pack Organic Italian Soda, Pink Grapefruit, 11.2 Fluid Ounce",$3.99,$0,False,False,False,13,1
soda,2020-11-16,"18 Pack BGM Assortment of Soda, Coca-Cola, Pepsi, Dr Pepper, Mountain Dew, Sprite and Ginger Ale Refrigerator Restock Kit (Pack of 18)",$34.99,$0,False,False,False,14,1
soda,2020-11-16,"Arm & Hammer Pure Baking Soda, 8 Ounce (Pack of 3)",$7.99,$0,False,False,False,15,1
soda,2020-11-16,"ARM & HAMMER Baking Soda, 13.5 lb (Pack of 2), White",$27.00,$0,False,False,False,16,1
soda,2020-11-16,Arm & Hammer Baking Soda-4LB (01170),$9.98,$0,False,False,False,17,1
soda,2020-11-16,"Arm & Hammer Baking Soda Fridge-n-Freezer Odor Absorber, 14 oz. (Pack of 12)",$15.48,$34.99,True,True,False,18,1
soda,2020-11-16,"Perrier Pink Grapefruit Flavored Carbonated Mineral Water, 8.45 Fl Oz (30 Pack) Slim Cans",$22.88,$0,False,False,True,19,1
soda,2020-11-16,"poppi A Healthy Sparkling Prebiotic Soda, w/ Real Fruit Juice, Gut Health & Immunity Benefits, 12pk 12oz Cans, Orange",$35.88,$0,False,False,True,20,1
soda,2020-11-16,Club Orange Soda Cans 4pk (11.2 oz) Imported from Ireland,$15.99,$0,False,False,True,21,1
soda,2020-11-16,Arm & Hammer Super Washing Soda 55 oz.,$4.12,$7.49,True,False,False,22,1
soda,2020-11-16,"Q Club Soda, Premium Club Soda, 7.5 Fl oz, 24 Cans",$21.48,$0,False,True,False,23,1
soda,2020-11-16,"Diet Coke Soda Soft Drink, 12 fl oz, 24 Pack",$7.48,$8.28,True,False,False,24,1
soda,2020-11-16,"Coca-Cola, Coke Soda, 12 oz (pack of 12)",$4.98,$0,False,False,False,25,1
soda,2020-11-16,"Coca-Cola, Fanta, Sprite - Lemon-Lime, Canada Dry - Ginger Ale - Ultimate Variety Pack!, 7.5 oz Mini Cans (Pack of 18, Total of 135 Fl Oz)",$25.64,$0,False,False,False,26,1
soda,2020-11-16,"poppi A Healthy Sparkling Prebiotic Soda, w/ Real Fruit Juice, Gut Health & Immunity Benefits, 12pk 12oz Cans, The Short List Variety Pack (Strawberry Lemonade| Lime Ginger| Raspberry Rose| Blueberry)",$35.88,$0,False,False,False,27,1
soda,2020-11-16,"IZZE Sparkling Juice, 4 Flavor Variety Pack, 8.4 Fl Oz (24 Count)",$14.99,$0,False,False,False,28,1
soda,2020-11-16,"poppi A Healthy Sparkling Prebiotic Soda, w/ Real Fruit Juice, Gut Health & Immunity Benefits, 12pk 12oz Cans, Beach Party Variety Pack (Strawberry Lemonade| Lime Ginger| Pineapple Mango| Orange)",$35.88,$0,False,False,False,29,1
soda,2020-11-16,"Coca-Cola Soft Drink Variety Pack, 12 fl oz, 36 Pack",$14.94,$0,False,False,False,30,1
soda,2020-11-16,"Dr. Pepper, 12 Fl Oz (pack of 12)",$4.98,$0,False,False,False,31,1
soda,2020-11-16,Soda Womens VALETT Open Toe Casual Ankle Strap Sandals,$21.50,$32.99,True,False,False,32,1
soda,2020-11-16,"Baking Soda (1 Gallon Bucket), Highest Purity, Aluminum Free, Food & USP Grade, For Cooking, Baking, Cleaning, & More!",$29.99,$0,False,False,False,33,1
soda,2020-11-16,"Diet Sun Drop Citrus Soda, 12 Fluid Ounce Can, 12 Count",$13.00,$0,False,False,True,34,1
soda,2020-11-16,"Perrier Strawberry Flavored Carbonated Mineral Water, 8.45 Fl Oz (30 Pack) Slim Cans",$11.97,$0,False,False,True,35,1
soda,2020-11-16,Galvanina - Cola - Premium Organic Italian Sparkling Soda - 12 fl oz (12 Glass Bottles),$80.73,$0,False,False,True,36,1
soda,2020-11-16,"Gatorade Thirst Quencher, Cool Blue, 12 Ounce Bottles (Pack of 24)",$11.96,$0,False,False,False,37,1
soda,2020-11-16,Arm & Hammer Baking Soda - 64 oz,$14.01,$0,False,False,False,38,1
soda,2020-11-16,"Coca-Cola Soda Soft Drink, 12 fl oz, 24 Pack",$0,$0,False,False,False,39,1
soda,2020-11-16,"Sanpellegrino Blood Orange Italian Sparkling Drinks, 11.15 Fl Oz. Cans (24 Count)",$0,$0,False,False,False,40,1
soda,2020-11-16,"Pepsi Soda, 12 Fl Oz (pack of 24), (Packaging May Vary)",$7.48,$0,False,False,False,41,1
soda,2020-11-16,"Arm & Hammer Pure Baking Soda, 5 lb",$0,$0,False,False,False,42,1
soda,2020-11-16,"Zevia Zero Calorie Cream Soda, 16 Ounce Cans (Pack of 12)",$13.31,$0,False,False,False,43,1
soda,2020-11-16,"Pepsi Cola Cans (12 Count, 12 Fl Oz Each) (Packaging May Vary)",$4.98,$0,False,False,False,44,1
soda,2020-11-16,Arm & Hammer Pure Baking Soda Shaker 12 Oz (Pack of 2),$8.99,$0,False,False,False,45,1
soda,2020-11-16,Xploration DIY Sci,$0.99,$0,False,False,False,46,1
soda,2020-11-16,"SodaStream Fizzi Sparkling Water Maker Bundle (Icy Blue), with CO2, BPA free Bottles, and 0 Calorie Fruit Drops Flavors",$109.99,$149.95,True,True,False,47,1
soda,2020-11-16,"Arm & Hammer PeroxiCare Tartar Control Fluoride Toothpaste with Baking Soda & Peroxide-6 oz, 2 pk",$5.44,$8.99,True,False,False,48,1
soda,2020-11-16,"Colgate Peroxide and Baking Soda Toothpaste with Fluoride for Teeth Whitening and Stain Removal, Frosty Mint - 6 ounce (6 Pack)",$14.94,$0,False,True,False,49,1
soda,2020-11-16,"Diet Pepsi Bottle, 16.9 Fl Oz, 6 Count",$2.75,$0,False,False,False,50,1
soda,2020-11-16,Bob's Red Mill Pure Baking Soda -- 16 oz (Pack of 2),$10.78,$0,False,False,False,51,1
soda,2020-11-16,"Sprite Lemon Lime Soda Soft Drinks, 12 Fl Oz, 24 Pack",$7.48,$8.28,True,False,False,52,1
soda,2020-11-16,Milliard 5lbs Baking Soda / Sodium Bicarbonate USP - 5 Pound Bulk Resealable Bag,$14.99,$0,False,False,False,53,1
soda,2020-11-16,"365 by Whole Foods Market, Soda, Cola (6 - 12 Fl Oz Cans), 72 Fl Oz",$2.99,$0,False,False,False,54,1
soda,2020-11-16,"Arm & Hammer Pure Baking Soda, 8 oz",$3.78,$0,False,False,False,55,1
soda,2020-11-16,"Dr. Pepper Diet & Cream Soda, 12fl oz can, 24 count",$32.95,$0,False,False,False,56,1
soda,2020-11-16,Soda Women's Ages Tassel Zip Chunky Heel Bootie,$34.19,$0,False,False,False,57,1
soda,2020-11-16,"Tab Fridge Pack Bundle, 12 Fl Oz, 36 Pack",$0,$0,False,False,False,58,1
soda,2020-11-16,"Mountain Dew Soda, 12 Fl Oz (pack of 24)",$7.48,$0,False,False,False,59,1
soda,2020-11-16,"Dr Pepper Soda Cans, 12oz Can (Pack of 15, Total of 180 Oz)",$21.84,$0,False,False,False,60,1
soda,2020-11-16,Sati Hemp Soda | 12 Pack of Cans | Low Calorie Carbonated Beverage | Only 9g of Organic Cane Sugar | NON GMO | No HFCS | No Stevia | No Aspartame (Energy Berry),$36.00,$0,False,False,True,61,1
soda,2020-11-16,"Canada Dry Peach Soda, 20oz Can (Pack of 8, Total of 160 Oz)",$26.95,$0,False,False,True,62,1
cereal,2020-11-16,"Kellogg's Total Assortments, Breakfast Cereal, Variety Pack, (72 Count)",$41.90,$0,False,False,True,1,1
cereal,2020-11-16,"Kellogg's Family Cereal Assortment Pack, Breakfast Cereal, Variety Pack, 5.375lb Case (96 Count)",$44.93,$0,False,False,True,2,1
cereal,2020-11-16,"Kellogg's Wellness Assortments Breakfast Cereal in a Cup, Variety, 2.2oz (60 Count)",$65.78,$0,False,False,True,3,1
cereal,2020-11-16,"Kellogg's Raisin Bran Crunch, Breakfast Cereal in a Cup, Original, Good Source of Fiber, Bulk Size, 12 Count -16.8 oz Trays",$11.96,$0,False,False,True,4,1
cereal,2020-11-16,"Honey Bunches of Oats with Almonds, Heart Healthy, Low Fat, made with Whole Grain Cereal, 18 Ounce Box",$3.11,$0,False,False,False,5,1
cereal,2020-11-16,"Honey Nut Cheerios, Gluten Free Cereal With Oats, 10.8 Oz",$2.98,$0,False,False,False,6,1
